Title,Genre,Year,Rating,Runtime,Critic Score,Box Office
Ray,Biography,2004,PG-13,152,81,75.2
Ray,Drama,2004,PG-13,152,81,75.2
Saw,Mystery,2004,R,103,48,0.7
Saw,Horror,2004,R,103,48,0.7
Thérèse: The Story of Saint Thérèse of Lisieux,Drama,2004,PG,96,11,0.6
Thérèse: The Story of Saint Thérèse of Lisieux,Biography,2004,PG,96,11,0.6
Alfie,Comedy,2004,R,103,49,13.4
Alfie,Drama,2004,R,103,49,13.4
Fade to Black,Documentary,2004,R,109,58,1
The Last Shot,Comedy,2004,R,93,61,0.4
The Polar Express,Family,2004,G,100,55,0.5
The Polar Express,Adventure,2004,G,100,55,0.5
The Polar Express,Animation,2004,G,100,55,0.5
After the Sunset,Action,2004,PG-13,97,18,28.3
After the Sunset,Crime,2004,PG-13,97,18,28.3
After the Sunset,Comedy,2004,PG-13,97,18,28.3
Seed of Chucky,Horror,2004,R,87,32,17
Seed of Chucky,Comedy,2004,R,87,32,17
Seed of Chucky,Thriller,2004,R,87,32,17
Bridget Jones: The Edge of Reason,Drama,2004,R,108,27,40.2
Bridget Jones: The Edge of Reason,Comedy,2004,R,108,27,40.2
National Treasure,Action,2004,PG,131,44,173
National Treasure,Mystery,2004,PG,131,44,173
National Treasure,Adventure,2004,PG,131,44,173
The SpongeBob SquarePants Movie,Adventure,2004,PG,87,68,85.4
The SpongeBob SquarePants Movie,Comedy,2004,PG,87,68,85.4
The SpongeBob SquarePants Movie,Animation,2004,PG,87,68,85.4
Alexander,Action,2004,R,175,16,34.3
Alexander,Adventure,2004,R,175,16,34.3
Alexander,Biography,2004,R,175,16,34.3
Christmas with the Kranks,Comedy,2004,PG,99,5,73.7
Christmas with the Kranks,Family,2004,PG,99,5,73.7
Eros,Drama,2004,R,104,34,0.0537
The Machinist,Thriller,2004,R,101,77,0.9
The Machinist,Drama,2004,R,101,77,0.9
Blade: Trinity,Action,2004,R,113,26,52.4
Blade: Trinity,Fantasy,2004,R,113,26,52.4
Blade: Trinity,Adventure,2004,R,113,26,52.4
Closer,Drama,2004,R,104,68,34
Ocean's Twelve,Crime,2004,PG-13,125,55,125.4
Ocean's Twelve,Thriller,2004,PG-13,125,55,125.4
Flight of the Phoenix,Adventure,2004,PG-13,113,30,20.9
Flight of the Phoenix,Action,2004,PG-13,113,30,20.9
Flight of the Phoenix,Drama,2004,PG-13,113,30,20.9
Lemony Snicket's A Series of Unfortunate Events,Comedy,2004,PG,108,72,118.5
Lemony Snicket's A Series of Unfortunate Events,Family,2004,PG,108,72,118.5
Lemony Snicket's A Series of Unfortunate Events,Adventure,2004,PG,108,72,118.5
Spanglish,Comedy,2004,PG-13,131,53,42
Spanglish,Drama,2004,PG-13,131,53,42
Meet the Fockers,Comedy,2004,PG-13,115,38,279.2
The Phantom of the Opera,Drama,2004,PG-13,143,32,51.2
The Phantom of the Opera,Music,2004,PG-13,143,32,51.2
The Phantom of the Opera,Musical,2004,PG-13,143,32,51.2
Fat Albert,Comedy,2004,PG,93,25,48
Fat Albert,Fantasy,2004,PG,93,25,48
Fat Albert,Family,2004,PG,93,25,48
The Aviator,Drama,2004,PG-13,170,87,102.6
The Aviator,Biography,2004,PG-13,170,87,102.6
Beyond the Sea,Music,2004,PG-13,118,42,6.1
Beyond the Sea,Drama,2004,PG-13,118,42,6.1
Beyond the Sea,Biography,2004,PG-13,118,42,6.1
Kinsey,Drama,2004,R,118,90,10.2
Kinsey,Biography,2004,R,118,90,10.2
A Very Long Engagement,Drama,2004,R,133,78,6.2
A Very Long Engagement,Mystery,2004,R,133,78,6.2
Duck Season,Comedy,2004,R,90,90,0.1
In Good Company,Drama,2004,PG-13,109,83,45.5
In Good Company,Comedy,2004,PG-13,109,83,45.5
Around the Bend,Comedy,2004,R,85,28,0.1
Around the Bend,Drama,2004,R,85,28,0.1
A Love Song for Bobby Long,Drama,2004,R,119,43,0.1
Sideways,Drama,2004,R,126,96,71.4
Sideways,Comedy,2004,R,126,96,71.4
The Work and the Glory,Drama,2004,PG,118,17,3
Million Dollar Baby,Sport,2004,PG-13,132,91,100.4
Million Dollar Baby,Drama,2004,PG-13,132,91,100.4
Riding the Bullet,Horror,2004,R,98,27,0.1
Riding the Bullet,Thriller,2004,R,98,27,0.1
Hotel Rwanda,Drama,2004,PG-13,121,90,23.5
Hotel Rwanda,History,2004,PG-13,121,90,23.5
Hotel Rwanda,War,2004,PG-13,121,90,23.5
P.S.,Fantasy,2004,R,97,55,0.1
P.S.,Comedy,2004,R,97,55,0.1
P.S.,Drama,2004,R,97,55,0.1
Being Julia,Comedy,2004,R,104,76,7.7
Being Julia,Drama,2004,R,104,76,7.7
The Merchant of Venice,Drama,2004,R,138,72,3.8
Eulogy,Comedy,2004,R,91,32,0.0418
Eulogy,Drama,2004,R,91,32,0.0418
Born Into Brothels: Calcutta's Red Light Kids,Documentary,2004,R,85,96,3.4
Bride & Prejudice,Comedy,2004,PG-13,122,64,6.5
Bride & Prejudice,Musical,2004,PG-13,122,64,6.5
Bride & Prejudice,Drama,2004,PG-13,122,64,6.5
Bride & Prejudice,Music,2004,PG-13,122,64,6.5
Melinda and Melinda,Comedy,2004,PG-13,99,53,3.7
Melinda and Melinda,Drama,2004,PG-13,99,53,3.7
House of D,Drama,2004,PG-13,97,10,0.4
House of D,Comedy,2004,PG-13,97,10,0.4
Crash,Drama,2004,R,112,75,55.4
Jiminy Glick in Lalawood,Mystery,2004,R,90,22,0.0257
Jiminy Glick in Lalawood,Comedy,2004,R,90,22,0.0257
A Good Woman,Drama,2004,PG,93,37,0.0971
A Good Woman,Comedy,2004,PG,93,37,0.0971
Primer,Sci-Fi,2004,PG-13,77,72,0.4
Primer,Thriller,2004,PG-13,77,72,0.4
Primer,Drama,2004,PG-13,77,72,0.4
Saving Face,Drama,2004,R,91,87,1
Saving Face,Comedy,2004,R,91,87,1
Yes,Drama,2004,R,100,52,0.2
My Date with Drew,Documentary,2004,PG,90,71,0.0852
Innocent Voices,War,2004,R,120,71,0.2
Innocent Voices,Drama,2004,R,120,71,0.2
Winter Solstice,Drama,2004,R,90,60,0.2
Paper Clips,War,2004,G,82,72,1
Paper Clips,Documentary,2004,G,82,72,1
Haven,Crime,2004,R,115,13,0.1
Haven,Drama,2004,R,115,13,0.1
Romance & Cigarettes,Musical,2005,R,105,54,0.4
Romance & Cigarettes,Comedy,2005,R,105,54,0.4
Romance & Cigarettes,Music,2005,R,105,54,0.4
The Dying Gaul,Drama,2005,R,101,49,0.3
The Salon,Drama,2005,PG-13,90,12,0.0924
The Salon,Comedy,2005,PG-13,90,12,0.0924
Why We Fight,Documentary,2005,PG-13,98,78,1.9
Why We Fight,War,2005,PG-13,98,78,1.9
Why We Fight,History,2005,PG-13,98,78,1.9
White Noise,Horror,2005,PG-13,101,8,55.9
White Noise,Drama,2005,PG-13,101,8,55.9
White Noise,Mystery,2005,PG-13,101,8,55.9
Coach Carter,Sport,2005,PG-13,136,65,67.2
Coach Carter,Drama,2005,PG-13,136,65,67.2
Elektra,Action,2005,PG-13,97,10,24.3
Elektra,Fantasy,2005,PG-13,97,10,24.3
Elektra,Crime,2005,PG-13,97,10,24.3
Racing Stripes,Adventure,2005,PG,102,35,49.2
Racing Stripes,Drama,2005,PG,102,35,49.2
Racing Stripes,Comedy,2005,PG,102,35,49.2
Assault on Precinct 13,Action,2005,R,109,60,20
Assault on Precinct 13,Crime,2005,R,109,60,20
Assault on Precinct 13,Drama,2005,R,109,60,20
Are We There Yet?,Family,2005,PG,95,11,82.3
Are We There Yet?,Adventure,2005,PG,95,11,82.3
Are We There Yet?,Comedy,2005,PG,95,11,82.3
Alone in the Dark,Action,2005,R,96,1,5.1
Alone in the Dark,Sci-Fi,2005,R,96,1,5.1
Alone in the Dark,Horror,2005,R,96,1,5.1
Hide and Seek,Mystery,2005,R,101,13,51
Hide and Seek,Thriller,2005,R,101,13,51
Hide and Seek,Horror,2005,R,101,13,51
Boogeyman,Horror,2005,PG-13,89,13,46.4
Boogeyman,Drama,2005,PG-13,89,13,46.4
Boogeyman,Mystery,2005,PG-13,89,13,46.4
The Wedding Date,Comedy,2005,PG-13,90,10,32
Hitch,Comedy,2005,PG-13,118,69,177.6
Pooh's Heffalump Movie,Fantasy,2005,G,68,79,18
Pooh's Heffalump Movie,Animation,2005,G,68,79,18
Pooh's Heffalump Movie,Family,2005,G,68,79,18
Constellation,Drama,2005,PG-13,96,0,0.2
Because of Winn-Dixie,Drama,2005,PG,106,54,32.6
Because of Winn-Dixie,Family,2005,PG,106,54,32.6
Because of Winn-Dixie,Comedy,2005,PG,106,54,32.6
Constantine,Horror,2005,R,121,46,75.5
Constantine,Fantasy,2005,R,121,46,75.5
Constantine,Drama,2005,R,121,46,75.5
Son of the Mask,Family,2005,PG,94,6,17
Son of the Mask,Comedy,2005,PG,94,6,17
Son of the Mask,Adventure,2005,PG,94,6,17
Diary of a Mad Black Woman,Comedy,2005,PG-13,116,16,50.4
Diary of a Mad Black Woman,Drama,2005,PG-13,116,16,50.4
Man of the House,Action,2005,PG-13,100,9,19.1
Man of the House,Comedy,2005,PG-13,100,9,19.1
Be Cool,Music,2005,PG-13,118,30,55.6
Be Cool,Crime,2005,PG-13,118,30,55.6
Be Cool,Comedy,2005,PG-13,118,30,55.6
The Jacket,Drama,2005,R,103,44,6.3
The Jacket,Mystery,2005,R,103,44,6.3
The Jacket,Horror,2005,R,103,44,6.3
The Pacifier,Comedy,2005,PG,95,20,113
The Pacifier,Drama,2005,PG,95,20,113
The Pacifier,Action,2005,PG,95,20,113
Hostage,Drama,2005,R,113,35,34.6
Hostage,Crime,2005,R,113,35,34.6
Hostage,Mystery,2005,R,113,35,34.6
Robots,Adventure,2005,PG,91,64,128.1
Robots,Comedy,2005,PG,91,64,128.1
Robots,Animation,2005,PG,91,64,128.1
Ice Princess,Family,2005,G,98,52,24.4
Ice Princess,Comedy,2005,G,98,52,24.4
Ice Princess,Drama,2005,G,98,52,24.4
The Ring Two,Horror,2005,PG-13,110,20,75.9
The Ring Two,Mystery,2005,PG-13,110,20,75.9
The Ring Two,Thriller,2005,PG-13,110,20,75.9
Miss Congeniality 2: Armed and Fabulous,Action,2005,PG-13,115,15,48.4
Miss Congeniality 2: Armed and Fabulous,Comedy,2005,PG-13,115,15,48.4
Miss Congeniality 2: Armed and Fabulous,Crime,2005,PG-13,115,15,48.4
Guess Who,Comedy,2005,PG-13,105,43,68
Beauty Shop,Comedy,2005,PG-13,105,37,36.3
The Upside of Anger,Comedy,2005,R,118,74,18.7
The Upside of Anger,Drama,2005,R,118,74,18.7
Fever Pitch,Drama,2005,PG-13,104,65,42
Fever Pitch,Comedy,2005,PG-13,104,65,42
Sahara,Adventure,2005,PG-13,124,39,68.6
Sahara,Comedy,2005,PG-13,124,39,68.6
Sahara,Action,2005,PG-13,124,39,68.6
The Ballad of Jack and Rose,Drama,2005,R,112,47,0.6
State Property 2,Musical,2005,R,94,14,1.7
State Property 2,Music,2005,R,94,14,1.7
State Property 2,Action,2005,R,94,14,1.7
State Property 2,Crime,2005,R,94,14,1.7
Down and Derby,Family,2005,PG,90,22,0.0439
Down and Derby,Comedy,2005,PG,90,22,0.0439
The Amityville Horror,Drama,2005,R,90,23,64.3
The Amityville Horror,Mystery,2005,R,90,23,64.3
The Amityville Horror,Horror,2005,R,90,23,64.3
A Lot Like Love,Drama,2005,PG-13,107,41,21.8
A Lot Like Love,Comedy,2005,PG-13,107,41,21.8
Dust to Glory,Documentary,2005,PG,97,60,0.6
Dust to Glory,Action,2005,PG,97,60,0.6
Dust to Glory,Adventure,2005,PG,97,60,0.6
King's Ransom,Crime,2005,PG-13,95,2,4
King's Ransom,Comedy,2005,PG-13,95,2,4
Madison,Sport,2005,PG,99,29,0.5
Madison,Drama,2005,PG,99,29,0.5
The Game of Their Lives,Drama,2005,PG,101,26,0.4
The Game of Their Lives,History,2005,PG,101,26,0.4
The Game of Their Lives,Sport,2005,PG,101,26,0.4
The Great New Wonderful,Comedy,2005,R,87,73,0.0397
The Great New Wonderful,Drama,2005,R,87,73,0.0397
The Interpreter,Mystery,2005,PG-13,128,56,72.5
The Interpreter,Thriller,2005,PG-13,128,56,72.5
Factotum,Drama,2005,R,94,76,0.6
Factotum,Comedy,2005,R,94,76,0.6
xXx: State of the Union,Action,2005,PG-13,101,16,26.1
xXx: State of the Union,Crime,2005,PG-13,101,16,26.1
xXx: State of the Union,Adventure,2005,PG-13,101,16,26.1
House of Wax,Horror,2005,R,113,25,32
House of Wax,Thriller,2005,R,113,25,32
Kingdom of Heaven,Drama,2005,R,144,39,47.3
Kingdom of Heaven,Action,2005,R,144,39,47.3
Kingdom of Heaven,Adventure,2005,R,144,39,47.3
Kicking & Screaming,Family,2005,PG,95,41,52.6
Kicking & Screaming,Comedy,2005,PG,95,41,52.6
Last Days,Music,2005,R,97,57,0.4
Last Days,Biography,2005,R,97,57,0.4
Last Days,Drama,2005,R,97,57,0.4
Monster-in-Law,Comedy,2005,PG-13,101,16,82.8
Unleashed,Drama,2005,R,103,65,24.4
Unleashed,Action,2005,R,103,65,24.4
Unleashed,Crime,2005,R,103,65,24.4
Star Wars: Episode III - Revenge of the Sith,Fantasy,2005,PG-13,140,80,380.2
Star Wars: Episode III - Revenge of the Sith,Action,2005,PG-13,140,80,380.2
Star Wars: Episode III - Revenge of the Sith,Adventure,2005,PG-13,140,80,380.2
Dominion: Prequel to the Exorcist,Drama,2005,R,117,30,0.2
Dominion: Prequel to the Exorcist,Thriller,2005,R,117,30,0.2
Dominion: Prequel to the Exorcist,Horror,2005,R,117,30,0.2
Duma,Family,2005,PG,100,93,0.8
Duma,Adventure,2005,PG,100,93,0.8
Duma,Drama,2005,PG,100,93,0.8
Madagascar,Comedy,2005,PG,86,55,193.1
Madagascar,Animation,2005,PG,86,55,193.1
Madagascar,Adventure,2005,PG,86,55,193.1
The Longest Yard,Crime,2005,PG-13,113,31,158
The Longest Yard,Sport,2005,PG-13,113,31,158
The Longest Yard,Comedy,2005,PG-13,113,31,158
The Sisterhood of the Traveling Pants,Drama,2005,PG,119,77,43.5
The Sisterhood of the Traveling Pants,Comedy,2005,PG,119,77,43.5
Cinderella Man,Sport,2005,PG-13,144,80,61.6
Cinderella Man,Biography,2005,PG-13,144,80,61.6
Cinderella Man,Drama,2005,PG-13,144,80,61.6
Lords of Dogtown,Biography,2005,PG-13,107,55,11
Lords of Dogtown,Sport,2005,PG-13,107,55,11
Lords of Dogtown,Drama,2005,PG-13,107,55,11
Mr. & Mrs. Smith,Action,2005,PG-13,120,59,186.1
Mr. & Mrs. Smith,Crime,2005,PG-13,120,59,186.1
Mr. & Mrs. Smith,Comedy,2005,PG-13,120,59,186.1
The Honeymooners,Family,2005,PG-13,90,14,12.8
The Honeymooners,Comedy,2005,PG-13,90,14,12.8
The Honeymooners,Drama,2005,PG-13,90,14,12.8
Batman Begins,Action,2005,PG-13,140,85,205.2
Batman Begins,Adventure,2005,PG-13,140,85,205.2
The Perfect Man,Family,2005,PG,100,6,16.2
The Perfect Man,Comedy,2005,PG,100,6,16.2
Herbie Fully Loaded,Comedy,2005,G,101,41,65.9
Herbie Fully Loaded,Adventure,2005,G,101,41,65.9
Herbie Fully Loaded,Family,2005,G,101,41,65.9
Bewitched,Fantasy,2005,PG-13,102,25,62.3
Bewitched,Comedy,2005,PG-13,102,25,62.3
Land of the Dead,Horror,2005,R,93,74,20.4
Rize,Music,2005,PG-13,86,83,3.3
Rize,Documentary,2005,PG-13,86,83,3.3
War of the Worlds,Adventure,2005,PG-13,116,74,234.1
War of the Worlds,Sci-Fi,2005,PG-13,116,74,234.1
War of the Worlds,Thriller,2005,PG-13,116,74,234.1
Mad Hot Ballroom,Music,2005,PG,105,84,7.9
Mad Hot Ballroom,Family,2005,PG,105,84,7.9
Mad Hot Ballroom,Documentary,2005,PG,105,84,7.9
Rebound,Sport,2005,PG,103,13,16.7
Rebound,Family,2005,PG,103,13,16.7
Rebound,Comedy,2005,PG,103,13,16.7
Dark Water,Drama,2005,PG-13,105,46,25.4
Dark Water,Thriller,2005,PG-13,105,46,25.4
Dark Water,Horror,2005,PG-13,105,46,25.4
Fantastic Four,Action,2005,PG-13,106,26,154.5
Fantastic Four,Adventure,2005,PG-13,106,26,154.5
Fantastic Four,Sci-Fi,2005,PG-13,106,26,154.5
Charlie and the Chocolate Factory,Comedy,2005,PG,115,83,206.4
Charlie and the Chocolate Factory,Family,2005,PG,115,83,206.4
Charlie and the Chocolate Factory,Adventure,2005,PG,115,83,206.4
Heights,Drama,2005,R,93,64,1
Wedding Crashers,Comedy,2005,R,119,75,209.2
Hustle & Flow,Drama,2005,R,116,82,22.1
Hustle & Flow,Crime,2005,R,116,82,22.1
Hustle & Flow,Music,2005,R,116,82,22.1
March of the Penguins,Documentary,2005,G,80,94,77.4
The Devil's Rejects,Drama,2005,R,107,53,16.9
The Devil's Rejects,Horror,2005,R,107,53,16.9
The Devil's Rejects,Crime,2005,R,107,53,16.9
The Island,Sci-Fi,2005,PG-13,136,40,35.8
The Island,Action,2005,PG-13,136,40,35.8
The Island,Adventure,2005,PG-13,136,40,35.8
Happy Endings,Comedy,2005,R,128,54,1.2
Happy Endings,Music,2005,R,128,54,1.2
Happy Endings,Drama,2005,R,128,54,1.2
Must Love Dogs,Comedy,2005,PG-13,98,35,43.8
Sky High,Adventure,2005,PG,100,73,63.9
Sky High,Comedy,2005,PG,100,73,63.9
Sky High,Family,2005,PG,100,73,63.9
Stealth,Adventure,2005,PG-13,121,13,31.7
Stealth,Sci-Fi,2005,PG-13,121,13,31.7
Stealth,Action,2005,PG-13,121,13,31.7
The Wendell Baker Story,Comedy,2005,PG-13,99,40,0.0481
The Wendell Baker Story,Drama,2005,PG-13,99,40,0.0481
Me and You and Everyone We Know,Comedy,2005,R,91,81,3.7
Me and You and Everyone We Know,Drama,2005,R,91,81,3.7
Murderball,Sport,2005,R,88,98,1.3
Murderball,Documentary,2005,R,88,98,1.3
The Dukes of Hazzard,Action,2005,PG-13,104,13,80.2
The Dukes of Hazzard,Comedy,2005,PG-13,104,13,80.2
The Dukes of Hazzard,Adventure,2005,PG-13,104,13,80.2
Deuce Bigalow: European Gigolo,Comedy,2005,R,83,9,22.3
The Great Raid,Action,2005,R,132,37,10.1
The Great Raid,Drama,2005,R,132,37,10.1
The Great Raid,War,2005,R,132,37,10.1
The Skeleton Key,Horror,2005,PG-13,104,38,47.7
The Skeleton Key,Mystery,2005,PG-13,104,38,47.7
The Skeleton Key,Thriller,2005,PG-13,104,38,47.7
Supercross,Action,2005,PG-13,80,6,3
Supercross,Drama,2005,PG-13,80,6,3
Red Eye,Mystery,2005,PG-13,85,79,57.9
Red Eye,Thriller,2005,PG-13,85,79,57.9
The 40-Year-Old Virgin,Comedy,2005,R,116,85,109.2
Valiant,Comedy,2005,G,76,31,19.4
Valiant,Adventure,2005,G,76,31,19.4
Valiant,Animation,2005,G,76,31,19.4
Aliens of the Deep,Family,2005,G,100,84,8.3
Aliens of the Deep,Documentary,2005,G,100,84,8.3
Don't Come Knocking,Drama,2005,R,122,42,0.3
Don't Come Knocking,Music,2005,R,122,42,0.3
Broken Flowers,Drama,2005,R,106,88,13.6
Broken Flowers,Mystery,2005,R,106,88,13.6
Broken Flowers,Comedy,2005,R,106,88,13.6
The Cave,Horror,2005,PG-13,97,11,14.9
The Cave,Thriller,2005,PG-13,97,11,14.9
The Cave,Adventure,2005,PG-13,97,11,14.9
Undiscovered,Comedy,2005,PG-13,97,8,1
Undiscovered,Music,2005,PG-13,97,8,1
The Constant Gardener,Mystery,2005,R,129,84,33.6
The Constant Gardener,Drama,2005,R,129,84,33.6
A Sound of Thunder,Action,2005,PG-13,101,6,1.7
A Sound of Thunder,Horror,2005,PG-13,101,6,1.7
A Sound of Thunder,Adventure,2005,PG-13,101,6,1.7
Grizzly Man,Biography,2005,R,103,93,2.9
Grizzly Man,Documentary,2005,R,103,93,2.9
Nine Lives,Drama,2005,R,115,75,0.1
Underclassman,Comedy,2005,PG-13,95,6,5.6
Underclassman,Crime,2005,PG-13,95,6,5.6
Underclassman,Action,2005,PG-13,95,6,5.6
Green Street Hooligans,Sport,2005,R,109,47,0.1
Green Street Hooligans,Drama,2005,R,109,47,0.1
Green Street Hooligans,Crime,2005,R,109,47,0.1
Mobsters and Mormons,Comedy,2005,PG,90,75,0.0679
The Man,Action,2005,PG-13,83,11,8.3
The Man,Comedy,2005,PG-13,83,11,8.3
The Man,Crime,2005,PG-13,83,11,8.3
An Unfinished Life,Drama,2005,PG-13,108,53,8.5
Cry_Wolf,Drama,2005,PG-13,90,22,10
Cry_Wolf,Mystery,2005,PG-13,90,22,10
Cry_Wolf,Horror,2005,PG-13,90,22,10
Junebug,Drama,2005,R,106,86,2.4
Junebug,Comedy,2005,R,106,86,2.4
Just Like Heaven,Fantasy,2005,PG-13,95,56,48.3
Just Like Heaven,Comedy,2005,PG-13,95,56,48.3
Lord of War,Crime,2005,R,122,61,24
Lord of War,Drama,2005,R,122,61,24
Lord of War,Thriller,2005,R,122,61,24
Venom,Horror,2005,R,85,11,0.8
Corpse Bride,Fantasy,2005,PG,77,83,53.3
Corpse Bride,Music,2005,PG,77,83,53.3
Corpse Bride,Animation,2005,PG,77,83,53.3
Corpse Bride,Musical,2005,PG,77,83,53.3
Flightplan,Action,2005,PG-13,98,38,89.6
Flightplan,Mystery,2005,PG-13,98,38,89.6
Flightplan,Drama,2005,PG-13,98,38,89.6
The Thing About My Folks,Drama,2005,PG-13,96,45,0.7
The Thing About My Folks,Comedy,2005,PG-13,96,45,0.7
A History of Violence,Drama,2005,R,96,87,31.4
A History of Violence,Thriller,2005,R,96,87,31.4
A History of Violence,Crime,2005,R,96,87,31.4
Into the Blue,Action,2005,PG-13,110,21,18.5
Into the Blue,Adventure,2005,PG-13,110,21,18.5
Into the Blue,Crime,2005,PG-13,110,21,18.5
Serenity,Action,2005,PG-13,119,82,25.3
Serenity,Adventure,2005,PG-13,119,82,25.3
Serenity,Sci-Fi,2005,PG-13,119,82,25.3
The Greatest Game Ever Played,Sport,2005,PG,120,63,15.3
The Greatest Game Ever Played,Drama,2005,PG,120,63,15.3
The Greatest Game Ever Played,History,2005,PG,120,63,15.3
In Her Shoes,Comedy,2005,PG-13,130,75,32.8
In Her Shoes,Drama,2005,PG-13,130,75,32.8
Proof,Mystery,2005,PG-13,100,62,7.5
Proof,Drama,2005,PG-13,100,62,7.5
The Curse of the Were-Rabbit,Family,2005,G,85,95,56.1
The Curse of the Were-Rabbit,Comedy,2005,G,85,95,56.1
The Curse of the Were-Rabbit,Animation,2005,G,85,95,56.1
The Gospel,Music,2005,PG,105,32,15.8
The Gospel,Drama,2005,PG,105,32,15.8
Thumbsucker,Comedy,2005,R,96,71,1.1
Thumbsucker,Drama,2005,R,96,71,1.1
Two for the Money,Thriller,2005,R,122,22,22.9
Two for the Money,Sport,2005,R,122,22,22.9
Two for the Money,Drama,2005,R,122,22,22.9
Waiting...,Comedy,2005,R,94,31,16.1
Elizabethtown,Drama,2005,PG-13,123,28,26.8
Elizabethtown,Comedy,2005,PG-13,123,28,26.8
Everything Is Illuminated,Drama,2005,PG-13,106,66,1.6
Everything Is Illuminated,Comedy,2005,PG-13,106,66,1.6
The Fog,Horror,2005,PG-13,100,4,29.5
Doom,Horror,2005,R,105,19,28
Doom,Action,2005,R,105,19,28
Doom,Sci-Fi,2005,R,105,19,28
Dreamer: Inspired by a True Story,Family,2005,PG,106,64,33
Dreamer: Inspired by a True Story,Sport,2005,PG,106,64,33
Dreamer: Inspired by a True Story,Drama,2005,PG,106,64,33
El vacilón: The Movie,Comedy,2005,R,90,0,1.7
North Country,Drama,2005,R,126,68,18.3
Stay,Thriller,2005,R,99,27,3.3
Stay,Mystery,2005,R,99,27,3.3
Stay,Drama,2005,R,99,27,3.3
The Work and the Glory II: American Zion,Western,2005,PG-13,100,45,1.9
The Work and the Glory II: American Zion,Drama,2005,PG-13,100,45,1.9
Prime,Comedy,2005,PG-13,105,50,22.7
Prime,Drama,2005,PG-13,105,50,22.7
Saw II,Horror,2005,R,93,36,87
Saw II,Mystery,2005,R,93,36,87
The Legend of Zorro,Adventure,2005,PG,129,26,45.4
The Legend of Zorro,Western,2005,PG,129,26,45.4
The Legend of Zorro,Action,2005,PG,129,26,45.4
The Weather Man,Comedy,2005,R,102,58,12.5
The Weather Man,Drama,2005,R,102,58,12.5
Chicken Little,Adventure,2005,G,81,36,135.3
Chicken Little,Animation,2005,G,81,36,135.3
Chicken Little,Comedy,2005,G,81,36,135.3
"Good Night, and Good Luck.",Drama,2005,PG,93,93,31.5
Jarhead,War,2005,R,125,61,62.6
Jarhead,Drama,2005,R,125,61,62.6
Shopgirl,Drama,2005,R,106,61,10.1
Get Rich or Die Tryin',Drama,2005,R,117,16,30.9
Get Rich or Die Tryin',Crime,2005,R,117,16,30.9
Get Rich or Die Tryin',Biography,2005,R,117,16,30.9
Derailed,Thriller,2005,R,108,20,35.9
Derailed,Drama,2005,R,108,20,35.9
Zathura: A Space Adventure,Adventure,2005,PG,101,75,28
Zathura: A Space Adventure,Action,2005,PG,101,75,28
Zathura: A Space Adventure,Comedy,2005,PG,101,75,28
Harry Potter and the Goblet of Fire,Fantasy,2005,PG-13,157,88,290
Harry Potter and the Goblet of Fire,Family,2005,PG-13,157,88,290
Harry Potter and the Goblet of Fire,Adventure,2005,PG-13,157,88,290
Kiss Kiss Bang Bang,Action,2005,R,103,85,4.2
Kiss Kiss Bang Bang,Comedy,2005,R,103,85,4.2
Kiss Kiss Bang Bang,Crime,2005,R,103,85,4.2
Walk the Line,Drama,2005,PG-13,136,82,119.3
Walk the Line,Biography,2005,PG-13,136,82,119.3
Walk the Line,Music,2005,PG-13,136,82,119.3
Bee Season,Drama,2005,PG-13,104,43,1.1
In the Mix,Comedy,2005,PG-13,95,14,10.1
In the Mix,Crime,2005,PG-13,95,14,10.1
In the Mix,Drama,2005,PG-13,95,14,10.1
Just Friends,Comedy,2005,PG-13,96,41,32.6
Pride & Prejudice,Drama,2005,PG,129,85,38.3
Rent,Musical,2005,PG-13,135,46,29.1
Rent,Music,2005,PG-13,135,46,29.1
Rent,Drama,2005,PG-13,135,46,29.1
"Yours, Mine & Ours",Comedy,2005,PG,90,6,53.4
"Yours, Mine & Ours",Fantasy,2005,PG,90,6,53.4
"Yours, Mine & Ours",Family,2005,PG,90,6,53.4
Æon Flux,Mystery,2005,PG-13,93,10,25.9
Æon Flux,Action,2005,PG-13,93,10,25.9
Æon Flux,Sci-Fi,2005,PG-13,93,10,25.9
First Descent,Documentary,2005,PG-13,110,52,0.7
First Descent,Sport,2005,PG-13,110,52,0.7
Down in the Valley,Drama,2005,R,114,52,0.4
Down in the Valley,Thriller,2005,R,114,52,0.4
Syriana,Drama,2005,R,128,72,50.8
Syriana,Thriller,2005,R,128,72,50.8
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Family,2005,PG,143,76,291.7
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Adventure,2005,PG,143,76,291.7
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Fantasy,2005,PG,143,76,291.7
King Kong,Drama,2005,PG-13,187,84,218.1
